Cognitive_Connectivity,Memory_Function,Sleep_Quality,Developmental_Stage,Anxiety_Level,Social_Isolation,Substance_Risk,Diet_Quality,Academic_Pressure,Family_History,Bullying_Exposure,Safety_Perception,Social_Monitoring,Physical_Activity,Risk_Label
0.8745,0.9490000000000001,0.7,0.9411764705882353,0.26666666666666666,0.6,0.2,0.8,0.6,1.0,0.9,0.8,0.0,0.0,0
0.548,0.8960000000000001,0.4,0.7647058823529411,0.26666666666666666,0.9,0.2,0.5,0.6,1.0,0.9,0.8,0.0,1.0,1
0.8605,0.921,0.9,0.5294117647058824,0.4,0.6,0.8,0.5,0.4,0.0,0.1,0.19999999999999996,0.0,0.25,0
0.4205,0.641,0.9,0.47058823529411764,0.6,0.9,1.0,0.8,0.8,1.0,0.9,0.0,0.0,0.0,1
0.6234999999999999,0.647,0.2,0.8823529411764706,0.2,0.7,0.4,0.8,0.2,0.0,0.1,0.6,0.0,0.0,0
0.8855000000000001,0.9710000000000001,0.4,0.6470588235294118,0.26666666666666666,0.6,0.2,0.5,0.6,0.0,0.1,0.8,0.0,0.5833333333333333,0
0.7595,0.9189999999999999,0.2,0.11764705882352941,0.4666666666666667,0.7,1.0,0.5,0.4,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.7705,0.9410000000000001,0.7,0.35294117647058826,0.13333333333333333,0.7,0.2,0.2,0.2,0.0,0.9,0.8,0.0,0.5833333333333333,0
0.5940000000000001,0.788,0.2,0.0,0.5333333333333333,0.8,0.6,0.2,1.0,1.0,0.1,0.4,0.0,0.08333333333333337,1
0.6565,0.713,0.7,0.058823529411764705,0.4,0.7,0.4,0.2,0.8,1.0,0.9,0.6,0.0,0.5,1
0.662,0.924,0.4,0.6470588235294118,0.26666666666666666,0.8,0.2,0.2,0.6,1.0,0.9,0.8,0.0,0.8333333333333334,0
0.6815,0.9630000000000001,0.9,0.9411764705882353,0.26666666666666666,0.8,0.6,0.5,0.2,1.0,0.1,0.4,0.0,0.33333333333333337,0
0.5545,0.709,0.4,0.17647058823529413,0.4,0.8,0.6,0.2,0.6,1.0,0.9,0.4,0.0,0.41666666666666663,1
0.6695,0.9390000000000001,0.4,0.6470588235294118,0.4,0.8,0.6,0.2,0.6,0.0,0.9,0.4,0.0,0.16666666666666663,1
0.5815,0.9630000000000001,0.7,0.8823529411764706,0.4,0.9,0.2,0.8,1.0,0.0,0.1,0.8,0.0,0.33333333333333337,0
0.8935,0.9869999999999999,0.4,0.4117647058823529,0.26666666666666666,0.6,0.2,0.8,0.6,0.0,0.9,0.8,0.0,0.08333333333333337,1
0.7535000000000001,0.7070000000000001,0.7,0.5882352941176471,0.2,0.6,0.2,0.2,0.4,0.0,0.1,0.8,0.0,0.5833333333333333,0
0.5085,0.817,0.7,0.29411764705882354,0.6,0.9,0.8,0.2,1.0,0.0,0.9,0.19999999999999996,0.0,0.5833333333333333,1
0.9665,0.933,0.2,0.8823529411764706,0.3333333333333333,0.5,0.2,0.8,0.8,1.0,0.9,0.8,0.0,0.5833333333333333,1
0.6205,0.641,0.2,0.11764705882352941,0.4666666666666667,0.7,0.8,0.2,0.6,1.0,0.9,0.19999999999999996,0.0,0.9166666666666666,1
0.665,0.73,0.9,0.0,0.5333333333333333,0.7,1.0,0.2,0.6,1.0,0.9,0.0,0.0,0.75,1
0.6765,0.753,0.2,0.6470588235294118,0.2,0.7,0.2,0.5,0.4,1.0,0.9,0.8,0.0,0.08333333333333337,1
0.7135,0.627,0.7,0.6470588235294118,0.26666666666666666,0.6,0.2,0.2,0.6,1.0,0.1,0.8,0.0,0.16666666666666663,0
0.855,0.71,0.7,0.5294117647058824,0.4666666666666667,0.5,0.4,0.8,1.0,1.0,0.9,0.6,0.0,0.6666666666666667,1
0.8620000000000001,0.924,0.9,0.17647058823529413,0.4,0.6,0.6,0.2,0.6,1.0,0.1,0.4,0.0,0.16666666666666663,1
0.9964999999999999,0.993,0.4,0.7058823529411765,0.3333333333333333,0.5,0.2,0.2,0.8,0.0,0.9,0.8,0.0,0.16666666666666663,0
0.9365,0.873,0.2,0.17647058823529413,0.5333333333333333,0.5,1.0,0.2,0.6,1.0,0.9,0.0,0.0,0.6666666666666667,1
0.897,0.994,0.9,0.4117647058823529,0.5333333333333333,0.6,0.8,0.5,0.8,0.0,0.9,0.19999999999999996,0.0,0.75,1
0.5915,0.783,0.9,0.7647058823529411,0.2,0.8,0.4,0.5,0.2,0.0,0.1,0.6,0.0,0.33333333333333337,0
0.658,0.516,0.7,0.11764705882352941,0.6,0.6,1.0,0.8,0.8,0.0,0.9,0.0,0.0,0.0,1
0.4555,0.511,0.7,0.29411764705882354,0.4,0.8,0.4,0.8,0.8,1.0,0.9,0.6,0.0,0.8333333333333334,1
0.5455,0.891,0.2,0.8235294117647058,0.3333333333333333,0.9,0.4,0.2,0.6,1.0,0.9,0.6,0.0,0.5833333333333333,1
0.658,0.516,0.2,0.8823529411764706,0.3333333333333333,0.6,0.6,0.5,0.4,0.0,0.1,0.4,0.0,0.25,0
0.47850000000000004,0.557,0.2,0.7058823529411765,0.5333333333333333,0.8,0.8,0.2,0.8,1.0,0.9,0.19999999999999996,0.0,0.33333333333333337,1
0.5640000000000001,0.728,0.9,0.29411764705882354,0.6666666666666666,0.8,1.0,0.2,1.0,1.0,0.9,0.0,0.0,0.33333333333333337,1
0.7845,0.5690000000000001,0.7,0.4117647058823529,0.4666666666666667,0.5,0.8,0.2,0.6,1.0,0.9,0.19999999999999996,0.0,0.33333333333333337,1
0.7015,0.603,0.4,0.29411764705882354,0.4,0.6,0.2,0.5,1.0,1.0,0.1,0.8,0.0,0.6666666666666667,0
0.456,0.512,0.2,0.29411764705882354,0.4666666666666667,0.8,0.8,0.2,0.6,1.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.539,0.678,0.2,0.4117647058823529,0.4666666666666667,0.8,0.8,0.2,0.6,1.0,0.1,0.19999999999999996,0.0,0.6666666666666667,1
0.602,0.8039999999999999,0.2,0.8235294117647058,0.5333333333333333,0.8,1.0,0.2,0.6,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.8860000000000001,0.9720000000000001,0.7,0.17647058823529413,0.4666666666666667,0.6,1.0,0.5,0.4,1.0,0.9,0.0,0.0,0.75,1
0.8480000000000001,0.8960000000000001,0.9,0.35294117647058826,0.2,0.6,0.4,0.5,0.2,0.0,0.1,0.6,0.0,1.0,0
0.8940000000000001,0.9880000000000001,0.2,0.11764705882352941,0.4666666666666667,0.6,0.6,0.5,0.8,1.0,0.1,0.4,0.0,0.0,1
0.986,0.9720000000000001,0.9,0.11764705882352941,0.5333333333333333,0.5,0.8,0.5,0.8,1.0,0.9,0.19999999999999996,0.0,0.5833333333333333,1
0.5980000000000001,0.9960000000000001,0.4,0.058823529411764705,0.5333333333333333,0.9,0.8,0.2,0.8,1.0,0.1,0.19999999999999996,0.0,0.25,1
0.702,0.8039999999999999,0.2,0.17647058823529413,0.5333333333333333,0.7,1.0,0.5,0.6,1.0,0.9,0.0,0.0,0.0,1
0.8605,0.721,0.4,0.23529411764705882,0.4666666666666667,0.5,0.8,0.2,0.6,1.0,0.9,0.19999999999999996,0.0,0.08333333333333337,1
0.6625,0.725,0.4,0.8823529411764706,0.4,0.7,0.6,0.5,0.6,0.0,0.1,0.4,0.0,0.9166666666666666,0
0.507,0.8140000000000001,0.9,0.0,0.4,0.9,0.2,0.5,1.0,0.0,0.9,0.8,0.0,0.0,1
0.587,0.5740000000000001,0.2,0.5294117647058824,0.2,0.7,0.4,0.5,0.2,1.0,0.1,0.6,0.0,0.0,1
0.872,0.944,0.2,0.47058823529411764,0.3333333333333333,0.6,0.4,0.8,0.6,1.0,0.9,0.6,0.0,0.0,1
0.786,0.9720000000000001,0.4,0.8235294117647058,0.2,0.7,0.4,0.5,0.2,1.0,0.9,0.6,0.0,0.41666666666666663,0
0.5475,0.8949999999999999,0.2,0.17647058823529413,0.4666666666666667,0.9,0.4,0.5,1.0,0.0,0.9,0.6,0.0,0.16666666666666663,1
0.8230000000000001,0.8460000000000001,0.7,0.29411764705882354,0.4666666666666667,0.6,1.0,0.5,0.4,1.0,0.9,0.0,0.0,0.5,1
0.8745,0.9490000000000001,0.2,0.9411764705882353,0.26666666666666666,0.6,0.2,0.5,0.6,0.0,0.9,0.8,0.0,0.41666666666666663,0
0.8365,0.873,0.2,0.5882352941176471,0.5333333333333333,0.6,0.6,0.2,1.0,1.0,0.9,0.4,0.0,0.08333333333333337,1
0.7424999999999999,0.6849999999999999,0.2,0.7647058823529411,0.4666666666666667,0.6,0.4,0.2,1.0,0.0,0.9,0.6,0.0,0.41666666666666663,0
0.7645,0.9289999999999999,0.9,0.6470588235294118,0.4666666666666667,0.7,0.6,0.8,0.8,1.0,0.9,0.4,0.0,0.0,1
0.5349999999999999,0.8699999999999999,0.9,0.058823529411764705,0.5333333333333333,0.9,0.8,0.5,0.8,0.0,0.9,0.19999999999999996,0.0,0.41666666666666663,1
0.7,0.8,0.2,0.058823529411764705,0.4,0.7,0.8,0.2,0.4,0.0,0.1,0.19999999999999996,0.0,0.9166666666666666,0
0.853,0.906,0.9,0.8235294117647058,0.26666666666666666,0.6,0.6,0.8,0.2,0.0,0.1,0.4,0.0,0.33333333333333337,0
0.6265000000000001,0.853,0.4,0.4117647058823529,0.4,0.8,0.2,0.5,1.0,0.0,0.9,0.8,0.0,0.33333333333333337,1
0.8565,0.713,0.9,0.0,0.6,0.5,1.0,0.2,0.8,1.0,0.9,0.0,0.0,0.08333333333333337,1
0.5980000000000001,0.9960000000000001,0.9,0.47058823529411764,0.26666666666666666,0.9,0.4,0.5,0.4,0.0,0.1,0.6,0.0,0.8333333333333334,0
0.5874999999999999,0.575,0.2,0.058823529411764705,0.5333333333333333,0.7,1.0,0.8,0.6,1.0,0.1,0.0,0.0,0.16666666666666663,1
0.356,0.512,0.9,0.8823529411764706,0.6666666666666666,0.9,1.0,0.8,1.0,1.0,0.9,0.0,0.0,0.8333333333333334,1
0.4205,0.641,0.9,0.9411764705882353,0.4666666666666667,0.9,0.8,0.5,0.6,1.0,0.9,0.19999999999999996,0.0,0.08333333333333337,0
0.939,0.8779999999999999,0.2,0.5882352941176471,0.26666666666666666,0.5,0.4,0.8,0.4,0.0,0.9,0.6,0.0,0.9166666666666666,0
0.6685,0.737,0.7,0.8823529411764706,0.2,0.7,0.4,0.5,0.2,0.0,0.1,0.6,0.0,0.8333333333333334,0
0.6765,0.753,0.9,0.6470588235294118,0.3333333333333333,0.7,0.8,0.8,0.2,1.0,0.1,0.19999999999999996,0.0,0.33333333333333337,0
0.8255,0.651,0.9,0.5294117647058824,0.3333333333333333,0.5,0.6,0.5,0.4,1.0,0.9,0.4,0.0,0.5,0
0.5695,0.9390000000000001,0.2,0.8823529411764706,0.6666666666666666,0.9,1.0,0.2,1.0,1.0,0.9,0.0,0.0,0.08333333333333337,1
0.937,0.874,0.2,0.8823529411764706,0.4,0.5,0.8,0.5,0.4,0.0,0.9,0.19999999999999996,0.0,0.6666666666666667,1
0.688,0.576,0.7,0.4117647058823529,0.5333333333333333,0.6,1.0,0.2,0.6,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.754,0.708,0.9,0.47058823529411764,0.26666666666666666,0.6,0.6,0.8,0.2,1.0,0.1,0.4,0.0,0.33333333333333337,0
0.6995,0.599,0.2,0.5882352941176471,0.5333333333333333,0.6,1.0,0.8,0.6,1.0,0.9,0.0,0.0,0.8333333333333334,1
0.575,0.95,0.4,0.8235294117647058,0.5333333333333333,0.9,0.8,0.5,0.8,0.0,0.9,0.19999999999999996,0.0,0.75,1
0.807,0.8140000000000001,0.9,0.11764705882352941,0.5333333333333333,0.6,1.0,0.8,0.6,0.0,0.9,0.0,0.0,0.08333333333333337,1
0.5455,0.891,0.2,0.35294117647058826,0.6,0.9,0.8,0.8,1.0,1.0,0.1,0.19999999999999996,0.0,0.75,1
0.8145,0.829,0.2,0.9411764705882353,0.4,0.6,0.8,0.8,0.4,1.0,0.1,0.19999999999999996,0.0,0.41666666666666663,0
0.5980000000000001,0.9960000000000001,0.7,0.7647058823529411,0.6666666666666666,0.9,1.0,0.2,1.0,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.772,0.944,0.7,0.23529411764705882,0.3333333333333333,0.7,0.8,0.2,0.2,0.0,0.1,0.19999999999999996,0.0,0.16666666666666663,0
0.8855000000000001,0.9710000000000001,0.2,0.35294117647058826,0.4666666666666667,0.6,1.0,0.5,0.4,0.0,0.9,0.0,0.0,0.75,0
0.578,0.5559999999999999,0.9,0.5294117647058824,0.3333333333333333,0.7,0.2,0.5,0.8,1.0,0.9,0.8,0.0,0.0,1
0.6835,0.967,0.2,0.4117647058823529,0.4,0.8,1.0,0.2,0.2,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.558,0.516,0.9,0.35294117647058826,0.2,0.7,0.2,0.5,0.4,0.0,0.9,0.8,0.0,0.8333333333333334,0
0.602,0.8039999999999999,0.9,0.17647058823529413,0.13333333333333333,0.8,0.2,0.2,0.2,0.0,0.1,0.8,0.0,0.16666666666666663,0
0.7895,0.579,0.4,0.4117647058823529,0.4,0.5,0.4,0.8,0.8,0.0,0.1,0.6,0.0,0.25,0
0.9085,0.817,0.9,0.7647058823529411,0.6,0.5,1.0,0.2,0.8,0.0,0.9,0.0,0.0,0.41666666666666663,1
0.9475,0.8949999999999999,0.9,0.11764705882352941,0.6,0.5,0.8,0.5,1.0,1.0,0.1,0.19999999999999996,0.0,0.5,1
0.5634999999999999,0.5269999999999999,0.7,0.11764705882352941,0.6,0.7,0.8,0.5,1.0,1.0,0.9,0.19999999999999996,0.0,0.25,1
0.5800000000000001,0.76,0.2,0.0,0.4666666666666667,0.8,0.6,0.8,0.8,0.0,0.9,0.4,0.0,0.25,0
0.6765,0.753,0.7,0.29411764705882354,0.5333333333333333,0.7,0.8,0.2,0.8,1.0,0.9,0.19999999999999996,0.0,0.08333333333333337,1
0.48,0.5599999999999999,0.2,0.7058823529411765,0.4,0.8,0.4,0.8,0.8,1.0,0.9,0.6,0.0,0.25,1
0.6980000000000001,0.9960000000000001,0.4,0.8235294117647058,0.5333333333333333,0.8,1.0,0.8,0.6,0.0,0.9,0.0,0.0,0.08333333333333337,1
0.387,0.5740000000000001,0.2,0.35294117647058826,0.5333333333333333,0.9,1.0,0.8,0.6,0.0,0.1,0.0,0.0,0.16666666666666663,1
0.48849999999999993,0.7769999999999999,0.2,0.17647058823529413,0.5333333333333333,0.9,1.0,0.2,0.6,1.0,0.9,0.0,0.0,0.0,1
0.702,0.8039999999999999,0.7,0.11764705882352941,0.6666666666666666,0.7,1.0,0.2,1.0,0.0,0.9,0.0,0.0,0.8333333333333334,1
0.6695,0.9390000000000001,0.9,0.8235294117647058,0.5333333333333333,0.8,0.6,0.5,1.0,1.0,0.9,0.4,0.0,0.0,1
0.512,0.8240000000000001,0.4,0.35294117647058826,0.3333333333333333,0.9,0.8,0.8,0.2,0.0,0.1,0.19999999999999996,0.0,1.0,0
0.49,0.58,0.7,0.11764705882352941,0.6,0.8,0.8,0.2,1.0,1.0,0.1,0.19999999999999996,0.0,0.41666666666666663,1
0.7785,0.557,0.9,0.23529411764705882,0.4,0.5,0.6,0.2,0.6,0.0,0.1,0.4,0.0,0.16666666666666663,1
0.5205,0.641,0.2,0.23529411764705882,0.5333333333333333,0.8,0.6,0.8,1.0,0.0,0.9,0.4,0.0,0.0,1
0.907,0.8140000000000001,0.4,0.17647058823529413,0.6,0.5,0.8,0.5,1.0,0.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.7195,0.8390000000000001,0.9,0.17647058823529413,0.5333333333333333,0.7,0.6,0.8,1.0,0.0,0.9,0.4,0.0,0.41666666666666663,1
0.587,0.974,0.7,0.23529411764705882,0.26666666666666666,0.9,0.6,0.8,0.2,0.0,0.9,0.4,0.0,0.8333333333333334,0
0.7925,0.585,0.2,0.5882352941176471,0.26666666666666666,0.5,0.2,0.8,0.6,1.0,0.9,0.8,0.0,0.5833333333333333,1
0.355,0.51,0.4,0.29411764705882354,0.2,0.9,0.4,0.5,0.2,1.0,0.1,0.6,0.0,0.41666666666666663,0
0.88,0.96,0.2,0.4117647058823529,0.2,0.6,0.4,0.5,0.2,1.0,0.9,0.6,0.0,0.33333333333333337,0
0.7230000000000001,0.8460000000000001,0.2,0.8235294117647058,0.5333333333333333,0.7,0.8,0.8,0.8,1.0,0.9,0.19999999999999996,0.0,0.33333333333333337,1
0.8695,0.9390000000000001,0.4,0.17647058823529413,0.3333333333333333,0.6,0.8,0.2,0.2,1.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.5695,0.739,0.2,0.0,0.4666666666666667,0.8,0.8,0.5,0.6,1.0,0.9,0.19999999999999996,0.0,0.25,1
0.678,0.9560000000000001,0.7,0.47058823529411764,0.5333333333333333,0.8,0.8,0.8,0.8,1.0,0.1,0.19999999999999996,0.0,0.5833333333333333,0
0.9605,0.921,0.4,0.29411764705882354,0.5333333333333333,0.5,1.0,0.2,0.6,0.0,0.9,0.0,0.0,1.0,1
0.5495000000000001,0.6990000000000001,0.4,0.11764705882352941,0.4666666666666667,0.8,0.6,0.2,0.8,0.0,0.9,0.4,0.0,0.9166666666666666,1
0.5235000000000001,0.8470000000000001,0.2,0.47058823529411764,0.6666666666666666,0.9,1.0,0.5,1.0,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.686,0.9720000000000001,0.4,0.17647058823529413,0.6,0.8,0.8,0.2,1.0,1.0,0.9,0.19999999999999996,0.0,0.6666666666666667,1
0.48849999999999993,0.7769999999999999,0.2,0.35294117647058826,0.4666666666666667,0.9,0.4,0.2,1.0,0.0,0.9,0.6,0.0,1.0,1
0.8955,0.991,0.9,0.17647058823529413,0.5333333333333333,0.6,1.0,0.8,0.6,0.0,0.9,0.0,0.0,0.6666666666666667,1
0.6105,0.621,0.9,0.11764705882352941,0.6666666666666666,0.7,1.0,0.5,1.0,1.0,0.1,0.0,0.0,0.9166666666666666,1
0.6985000000000001,0.9970000000000001,0.9,0.7647058823529411,0.26666666666666666,0.8,0.4,0.2,0.4,0.0,0.9,0.6,0.0,0.41666666666666663,1
0.6595,0.9189999999999999,0.9,0.6470588235294118,0.5333333333333333,0.8,1.0,0.2,0.6,0.0,0.9,0.0,0.0,0.9166666666666666,1
0.893,0.986,0.4,0.11764705882352941,0.5333333333333333,0.6,0.6,0.2,1.0,1.0,0.9,0.4,0.0,0.25,1
0.6174999999999999,0.835,0.7,0.17647058823529413,0.6,0.8,0.8,0.2,1.0,1.0,0.9,0.19999999999999996,0.0,0.0,1
0.791,0.782,0.9,0.11764705882352941,0.26666666666666666,0.6,0.2,0.5,0.6,0.0,0.9,0.8,0.0,0.41666666666666663,0
0.5994999999999999,0.599,0.7,0.7058823529411765,0.6,0.7,1.0,0.5,0.8,0.0,0.9,0.0,0.0,0.6666666666666667,0
0.6120000000000001,0.8240000000000001,0.2,0.23529411764705882,0.6,0.8,1.0,0.2,0.8,0.0,0.1,0.0,0.0,0.0,1
0.89,0.78,0.7,0.5294117647058824,0.3333333333333333,0.5,0.4,0.5,0.6,1.0,0.9,0.6,0.0,0.25,1
0.7275,0.8550000000000001,0.4,0.9411764705882353,0.3333333333333333,0.7,0.8,0.8,0.2,1.0,0.9,0.19999999999999996,0.0,0.08333333333333337,0
0.9945,0.9890000000000001,0.2,0.8235294117647058,0.26666666666666666,0.5,0.6,0.8,0.2,1.0,0.1,0.4,0.0,0.16666666666666663,0
0.47450000000000003,0.749,0.7,0.8235294117647058,0.26666666666666666,0.9,0.6,0.2,0.2,1.0,0.9,0.4,0.0,0.0,1
0.591,0.782,0.9,0.0,0.13333333333333333,0.8,0.2,0.2,0.2,0.0,0.1,0.8,0.0,0.5,0
0.791,0.5820000000000001,0.7,0.17647058823529413,0.26666666666666666,0.5,0.6,0.8,0.2,1.0,0.1,0.4,0.0,0.33333333333333337,0
0.637,0.874,0.9,0.47058823529411764,0.5333333333333333,0.8,0.6,0.2,1.0,0.0,0.9,0.4,0.0,0.25,1
0.47350000000000003,0.747,0.7,0.4117647058823529,0.6666666666666666,0.9,1.0,0.5,1.0,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.482,0.564,0.4,0.058823529411764705,0.4,0.8,0.6,0.2,0.6,1.0,0.9,0.4,0.0,0.33333333333333337,1
0.49300000000000005,0.5860000000000001,0.4,0.7647058823529411,0.6666666666666666,0.8,1.0,0.5,1.0,1.0,0.9,0.0,0.0,0.08333333333333337,1
0.8009999999999999,0.602,0.7,0.058823529411764705,0.3333333333333333,0.5,0.2,0.5,0.8,0.0,0.1,0.8,0.0,0.16666666666666663,0
0.7675,0.5349999999999999,0.2,0.0,0.4666666666666667,0.5,1.0,0.5,0.4,0.0,0.9,0.0,0.0,1.0,1
0.7665,0.933,0.2,0.6470588235294118,0.26666666666666666,0.7,0.2,0.2,0.6,0.0,0.9,0.8,0.0,0.0,1
0.587,0.5740000000000001,0.4,0.7647058823529411,0.4,0.7,0.2,0.8,1.0,1.0,0.1,0.8,0.0,0.41666666666666663,1
0.6575,0.7150000000000001,0.2,0.35294117647058826,0.6666666666666666,0.7,1.0,0.5,1.0,0.0,0.9,0.0,0.0,0.75,1
0.587,0.5740000000000001,0.4,0.9411764705882353,0.2,0.7,0.2,0.2,0.4,0.0,0.1,0.8,0.0,0.08333333333333337,0
0.608,0.616,0.7,0.11764705882352941,0.5333333333333333,0.7,0.8,0.8,0.8,0.0,0.1,0.19999999999999996,0.0,0.8333333333333334,0
0.43799999999999994,0.6759999999999999,0.7,0.8823529411764706,0.3333333333333333,0.9,0.4,0.5,0.6,0.0,0.9,0.6,0.0,0.41666666666666663,1
0.98,0.96,0.2,0.4117647058823529,0.4,0.5,1.0,0.2,0.2,0.0,0.9,0.0,0.0,0.9166666666666666,1
0.686,0.9720000000000001,0.9,0.11764705882352941,0.4,0.8,0.4,0.2,0.8,1.0,0.9,0.6,0.0,0.5,1
0.556,0.512,0.2,0.0,0.4666666666666667,0.7,0.8,0.5,0.6,1.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.4125,0.625,0.4,0.8235294117647058,0.6,0.9,0.8,0.5,1.0,1.0,0.9,0.19999999999999996,0.0,0.6666666666666667,1
0.745,0.89,0.7,0.5294117647058824,0.5333333333333333,0.7,1.0,0.2,0.6,0.0,0.9,0.0,0.0,0.16666666666666663,1
0.8714999999999999,0.943,0.9,0.0,0.4,0.6,0.2,0.5,1.0,1.0,0.9,0.8,0.0,0.08333333333333337,0
0.8605,0.721,0.4,0.35294117647058826,0.5333333333333333,0.5,0.6,0.8,1.0,0.0,0.1,0.4,0.0,0.0,1
0.645,0.89,0.2,0.6470588235294118,0.4666666666666667,0.8,0.4,0.5,1.0,0.0,0.9,0.6,0.0,0.33333333333333337,1
0.745,0.89,0.2,0.5294117647058824,0.6666666666666666,0.7,1.0,0.2,1.0,1.0,0.9,0.0,0.0,0.33333333333333337,1
0.394,0.588,0.7,0.17647058823529413,0.3333333333333333,0.9,0.8,0.8,0.2,0.0,0.1,0.19999999999999996,0.0,0.9166666666666666,0
0.978,0.9560000000000001,0.4,0.47058823529411764,0.3333333333333333,0.5,0.6,0.5,0.4,1.0,0.1,0.4,0.0,0.16666666666666663,0
0.5660000000000001,0.532,0.2,0.5294117647058824,0.2,0.7,0.2,0.2,0.4,0.0,0.1,0.8,0.0,0.75,0
0.625,0.65,0.9,0.058823529411764705,0.4,0.7,0.2,0.2,1.0,0.0,0.9,0.8,0.0,0.25,0
0.6925,0.585,0.2,0.11764705882352941,0.6,0.6,0.8,0.5,1.0,0.0,0.9,0.19999999999999996,0.0,0.75,1
0.808,0.616,0.2,0.058823529411764705,0.6666666666666666,0.5,1.0,0.8,1.0,1.0,0.9,0.0,0.0,0.0,1
0.8140000000000001,0.828,0.9,0.11764705882352941,0.6,0.6,1.0,0.2,0.8,0.0,0.9,0.0,0.0,0.41666666666666663,1
0.8975,0.9949999999999999,0.9,0.4117647058823529,0.6666666666666666,0.6,1.0,0.2,1.0,0.0,0.1,0.0,0.0,0.6666666666666667,1
0.6705000000000001,0.541,0.7,0.35294117647058826,0.5333333333333333,0.6,1.0,0.2,0.6,0.0,0.9,0.0,0.0,0.08333333333333337,1
0.6795,0.5589999999999999,0.9,0.0,0.6,0.6,1.0,0.2,0.8,1.0,0.9,0.0,0.0,0.16666666666666663,1
0.835,0.8699999999999999,0.9,0.058823529411764705,0.6,0.6,0.8,0.2,1.0,1.0,0.1,0.19999999999999996,0.0,0.33333333333333337,1
0.48700000000000004,0.5740000000000001,0.7,0.6470588235294118,0.4,0.8,0.2,0.8,1.0,1.0,0.9,0.8,0.0,0.16666666666666663,1
0.45499999999999996,0.71,0.2,0.8235294117647058,0.6666666666666666,0.9,1.0,0.2,1.0,1.0,0.9,0.0,0.0,0.0,1
0.562,0.924,0.9,0.47058823529411764,0.6,0.9,1.0,0.5,0.8,0.0,0.1,0.0,0.0,0.5833333333333333,1
0.5549999999999999,0.71,0.2,0.11764705882352941,0.5333333333333333,0.8,0.6,0.2,1.0,1.0,0.9,0.4,0.0,0.25,1
0.9745,0.9490000000000001,0.7,0.4117647058823529,0.4666666666666667,0.5,0.8,0.2,0.6,0.0,0.9,0.19999999999999996,0.0,0.16666666666666663,1
0.714,0.628,0.9,0.5882352941176471,0.26666666666666666,0.6,0.4,0.5,0.4,0.0,0.9,0.6,0.0,0.5,1
0.6719999999999999,0.944,0.2,0.35294117647058826,0.3333333333333333,0.8,0.8,0.5,0.2,0.0,0.9,0.19999999999999996,0.0,0.33333333333333337,0
0.774,0.748,0.2,0.17647058823529413,0.13333333333333333,0.6,0.2,0.5,0.2,1.0,0.1,0.8,0.0,0.75,0
0.7705,0.9410000000000001,0.9,0.8823529411764706,0.4666666666666667,0.7,0.6,0.8,0.8,0.0,0.9,0.4,0.0,0.6666666666666667,0
0.7515000000000001,0.7030000000000001,0.9,0.0,0.5333333333333333,0.6,1.0,0.2,0.6,0.0,0.9,0.0,0.0,0.0,1
0.7835,0.967,0.4,0.29411764705882354,0.6,0.7,1.0,0.5,0.8,1.0,0.1,0.0,0.0,0.0,1
0.7125,0.625,0.7,0.5882352941176471,0.4,0.6,0.4,0.8,0.8,0.0,0.1,0.6,0.0,0.25,0
0.8315000000000001,0.8630000000000001,0.9,0.23529411764705882,0.3333333333333333,0.6,0.4,0.8,0.6,0.0,0.9,0.6,0.0,1.0,0
0.792,0.984,0.4,0.0,0.3333333333333333,0.7,0.8,0.2,0.2,1.0,0.9,0.19999999999999996,0.0,0.33333333333333337,1
0.5065000000000001,0.8130000000000001,0.9,0.5294117647058824,0.2,0.9,0.4,0.8,0.2,0.0,0.9,0.6,0.0,0.41666666666666663,0
0.829,0.858,0.7,0.29411764705882354,0.2,0.6,0.4,0.5,0.2,1.0,0.1,0.6,0.0,0.41666666666666663,0
0.784,0.568,0.4,0.8235294117647058,0.4,0.5,0.2,0.8,1.0,0.0,0.9,0.8,0.0,0.41666666666666663,0
0.8860000000000001,0.9720000000000001,0.9,0.4117647058823529,0.5333333333333333,0.6,0.6,0.8,1.0,1.0,0.9,0.4,0.0,0.16666666666666663,1
0.8455,0.891,0.7,0.6470588235294118,0.4666666666666667,0.6,0.8,0.5,0.6,0.0,0.9,0.19999999999999996,0.0,0.25,1
0.673,0.546,0.9,0.8235294117647058,0.3333333333333333,0.6,0.4,0.8,0.6,1.0,0.9,0.6,0.0,0.75,0
0.5860000000000001,0.9720000000000001,0.2,0.058823529411764705,0.6666666666666666,0.9,1.0,0.5,1.0,1.0,0.9,0.0,0.0,0.25,1
